x,y,name
0.7679133974894983,0.01523516275785751,AF02
0.7853567838422157,0.013739122809685492,AF02
0.8022995574311874,0.012155857030492701,AF02
0.8187119948743447,0.010513986639503835,AF02
0.834565303179429,0.008849162500282764,AF02
0.8498316702566826,0.007204747136818629,AF02
0.8644843137107058,0.005642316197396149,AF02
0.8784975278258782,0.004206669101360288,AF02
0.8918467286629199,0.0029430645060646984,AF02
0.9045084971874737,0.0018637551657642634,AF02
0.9164606203550496,0.0009483708106531638,AF02
0.9276821300802534,0.00015430148952839688,AF02
0.9381533400219317,-0.0005787566147282523,AF02
0.9478558801197063,-0.001292341118848259,AF02
0.9567727288213004,-0.00200216006542009,AF02
0.9648882429441257,-0.0026719207158374106,AF02
0.9721881851187406,-0.0031920799055151503,AF02
0.9786597487660336,-0.003445758040320772,AF02
